countries,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PYF,QAT,REU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
LUX,0,0,9,0,0,0,0,4,71,0,0,24,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,237,1,0,7,0,1,0,0,1,0,0,1,7,3226,0,45,0,0,0,0,0,0,128,0,0,3,0,4,0,1,85,0,0,22,0,1,0,0,0,0,0,0,0,0,0,18,0,27,0,0,18,16,1,1,6,9,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,167,7,0,2,0,0,1,0,0,0,0,0,0,469,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,5,9,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,33,0,0
LVA,0,13,0,0,0,50,0,613,1187,35,0,240,0,0,6,20,0,0,0,9131,0,0,16,0,0,0,0,0,993,363,15,10,0,0,27,4,0,2,0,0,122,596,74377,0,614,6,0,9,0,0,0,402,20,0,5027,0,935,0,0,7260,0,2,39,0,0,0,0,507,0,0,0,0,0,0,10,0,126,0,0,5187,0,3,50,5153,1047,0,10,63,227,0,1,1,29,0,0,14,0,0,0,0,0,40,13,0,0,0,914,1,0,13,2,3,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1050,455,0,123,0,0,2,0,6,0,1181,0,0,114,0,0,0,0,36609,0,0,0,0,0,0,1,0,0,0,0,158,35,2112,0,0,0,0,0,0,535,0,0,0,259,0,0,7457,0,1025,247,0,24,0,0,0,1,268,0,0
MAC,0,0,80,0,0,0,0,450,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,869,22,0,701,0,0,3,2,0,0,0,0,0,0,155,0,1,0,0,0,0,0,0,60,0,0,0,0,23,0,0,12,0,0,2,0,0,2,0,0,0,0,0,0,4001,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,80,0,0,2,0,2,0,0,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,0,155,0,0
MAR,0,0,0,0,421,60,0,276,418,0,0,12092,2,0,166,7,21,0,0,0,0,0,4,0,0,0,0,5,6555,2483,30,0,16,9,4,1,0,0,0,0,11,28,25142,0,1377,5,194,5,4,0,2,80196,0,0,369,0,133306,0,196,3531,0,1,9,0,0,0,3,174,0,0,3,0,0,0,0,0,68,0,0,162,0,229,33,57291,74189,0,274,1,0,10,0,0,0,0,0,310,0,1213,0,0,0,0,74,1,0,0,0,9,0,15,0,31,37,0,0,0,200,0,0,0,0,0,126,21,0,0,37871,959,0,45,1,1,12,0,55,0,18,0,0,767,0,1,0,10,0,0,0,1614,1607,0,3,0,0,0,0,1,6,5,1160,0,0,13,2,0,0,0,0,0,910,101,0,0,0,0,9243,0,0,5,5,0,0,1211,436,0,0
MDA,0,108,0,0,0,211,0,265,719,94,0,45,0,0,0,91,0,0,0,1751,0,0,2,0,0,0,0,0,304,130,6,2,0,0,6,1,0,1,0,0,185,544,22169,0,34,2,1,3,1,0,0,260,1,0,218,0,267,0,0,121,0,0,14,0,0,0,0,2044,0,0,0,0,0,0,13,0,595,0,0,651,4,1,3,9013,3173,0,28,10,8,0,0,0,5,0,0,6,0,11,0,0,0,0,4,683,0,0,0,0,0,3,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,114,33,0,28,0,0,2,0,0,0,405,0,0,1379,1,0,0,0,41731,0,0,0,0,0,0,0,0,0,0,0,207,38,63,0,0,0,0,0,0,1304,0,0,0,633,0,0,33500,0,2296,524,0,1,0,0,0,0,76,0,0
MDG,0,2,0,0,1,0,0,11,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,121,0,281,136,1,0,0,0,0,0,3149,0,0,0,1,5,198,0,4,1,0,1,0,0,0,1,0,0,1,0,2145,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,420,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,36,11,0,6,0,49,0,0,0,0,0,0,0,15,0,0,0,3458,0,0,0,0,0,3,0,0,0,0,0,0,6,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,147,0,0
MDV,0,3,0,0,96,0,0,442,40,0,0,17,0,0,18,1,4,0,0,0,0,0,20,0,3,0,6,2,487,173,4,11,0,2,1,2,0,0,1,0,23,3,689,0,39,1,0,2,25,0,0,59,0,0,5,0,177,0,1,294,0,1,2,0,0,0,1,17,0,0,0,0,5,0,2,0,5,0,1164,11,0,0,1,19,201,0,70,38,0,0,0,1,15,0,0,44,0,1,0,0,0,0,3,1,0,0,0,2,0,4,0,0,1,0,0,0,0,0,1,0,21,0,2,0,0,0,57,33,2,89,4,71,3,1,11,1,0,1,1,32,1,0,3,9,125,0,166,0,1,20,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,227,0,0,0,2,0,0,0,153,0,2
MEX,3,7,30,0,0,541,0,614,287,0,0,138,2,104,48,8,0,27,0,0,44,941,465,0,0,0,1,9,12936,761,710,0,10,1,2,142,0,3,316,0,15,37,3281,0,151,309,3,271,0,0,0,5008,0,0,53,0,1359,0,5,123,0,2,35,1,1,0,9,53,0,0,0,0,0,175,5,71,166,0,1,215,0,1,15,893,387,7,12,393,0,0,0,0,0,0,0,342,1,19,2,0,0,0,11,3,0,0,0,0,0,0,0,11,0,0,0,2,1,1,0,0,0,2,1,0,2,0,486,111,0,88,0,0,396,1,33,0,3,541,0,158,9,0,0,0,2,0,0,9,1,0,0,0,0,0,0,0,36,9,357,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,1850468,0,0,324,1,0,0,2,235,0,0
MKD,0,0,0,0,0,0,0,591,2341,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,4752,10,0,0,0,0,0,0,0,0,0,8,98,12640,0,65,0,0,2,0,0,0,37,0,0,7,0,71,0,0,1,0,0,0,0,0,0,0,190,0,0,0,0,0,0,3887,0,43,0,0,199,0,0,1,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,346,71,0,53,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,874,250,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,295,0,0,0,0,0,0,0,30,0,0
MLI,0,0,20,0,0,0,0,0,0,0,0,0,270,7319,0,0,0,0,0,0,0,0,0,0,0,0,0,225,134,0,21,0,132891,0,4119,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,112,0,0,0,0,0,0,3555,0,0,547,32825,0,343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,84,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10397,733,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,473,0,0,0,104,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0
MLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0
MMR,9,94,0,0,1582,89,0,4398,185,0,0,55,0,0,21156,0,89,1,0,0,6,4,125,1,9,0,68,3,6201,146,36,23,0,0,10,10,0,1,2,0,20,11,1047,0,78,29,5,13,0,2,0,46,1,0,44,2,515,0,3,4540,0,9,8,0,0,0,0,74,0,0,10,7,6210,2,0,3,126,0,12338,172,1,1,3,84,1227,5,223,1679,16,0,0,109,451,0,0,106,3,36,0,0,4,0,8,5,741,0,0,60,40,17,0,2,5,0,0,12,3,1,494,0,4532,0,1,0,0,0,405,59,1096,850,488,30263,57,0,632,0,7,16,36,87,1,3,10,0,238,0,161,118,0,3395,0,7,0,0,0,32,8,4,146,0,0,0,0,0,0,2,1,1,0,14,23,12,0,0,17650,0,0,86,1098,0,0,0,658,37,0
MNG,3,2,0,0,22,31,0,876,2863,302,0,54,0,0,41,56,1,1,0,721,2,5,121,0,1,0,7,3,1456,476,18,156,0,2,14,19,0,1,21,25,33,596,8654,0,77,19,1,15,21,0,0,114,94,0,254,0,910,1,3,374,0,3,20,0,0,0,1,110,0,1,3,2,991,2,6,2,1586,0,4,570,0,4,22,711,377,1,67,853,222,0,1,9,1806,0,0,27,2,7,0,0,0,162,8,311,109,0,272,8,0,130,4,2,5,0,0,0,1,0,62,0,13,0,4,0,0,0,356,71,61,241,3,50,16,4,211,1,533,35,21,54,5,1,1,5,53438,0,17,16,2,209,0,2,0,0,0,8,77,6,209,0,0,0,1,0,0,172,0,1,0,492,1,1,375,0,3114,1551,0,26,19,0,1,0,187,3,3
MOZ,0,0,126,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19447,0,0
MRT,0,0,0,0,0,0,0,0,0,0,0,0,74,192,0,0,0,0,0,0,0,0,0,0,0,0,0,98,50,0,0,0,4410,0,402,0,0,42,0,0,0,0,4,0,2,0,0,0,0,0,32,155,0,0,0,0,0,0,430,0,0,6,5310,0,2326,289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,107,2889,0,5,1,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,16,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,4,53,4,0
MTQ,0,0,0,0,7,12,0,70,8,0,0,34,18,0,0,1,1,6,0,0,0,0,113,0,0,0,0,52,621,46,64,0,0,99,47,1,4,3,2,0,1,4,77,0,6,83,0,23,0,0,1,263,0,0,3,0,2,0,93,43,0,2,93,2160,0,1,40,12,0,0,1845,0,0,0,2,15,5,0,0,10,0,0,1,105,0,0,2,18,0,0,0,2,4,1,0,1,2,0,96,0,0,0,6,0,0,0,0,35,0,54,0,36,0,0,0,0,15,0,7,0,0,0,115,0,0,0,9,3,0,21,4,0,4,0,1,0,0,8,0,315,2,24,1,159,6,0,0,0,140,0,1,0,0,0,2,108,3,1,8,0,0,11,26,0,0,0,0,0,1,17,0,0,0,1,467,0,0,15,0,1,0,0,79,1,0
MUS,0,0,2,0,0,0,0,1213,19,0,0,177,0,0,2,0,0,0,0,0,0,0,0,0,0,0,381,0,741,376,1,0,0,0,0,0,0,0,0,0,2,1,0,0,18,1,0,0,0,0,0,1,0,0,8,0,4414,0,0,6958,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,177,0,0,2,1,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4,0,61,0,0,0,0,3,0,0,0,0,5,0,0,0,1136,0,0,0,0,0,5,0,0,0,0,0,0,3,1,26,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,167,0,0,0,0,0,0,0,3264,0,3
MWI,0,0,147,0,54,2,0,481,34,0,0,1,3,0,1,1,3,0,0,0,0,2,345,0,0,0,1844,8,429,199,18,0,0,0,0,5,0,26,0,0,5,9,8,0,64,2,1,0,5,195,0,2,0,16,9,0,204,0,18,11063,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,78,0,0,1,4,161,0,7,1,0,8,0,0,0,0,0,0,0,5,0,0,46,1,0,1,0,0,0,3,1,1,0,4,1,0,0,563608,0,0,6,0,12,0,0,0,0,0,281,27,5,124,15,30,0,1,1,0,2,0,0,16337,0,0,0,0,5,0,6,3,0,7,0,0,0,0,0,0,6,0,70,1,0,2,0,0,0,0,0,0,0,4,4937,2,0,0,1132,0,0,4,0,0,0,5,232665,11976,70879
