countries,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PYF,QAT,REU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
GBR,7541.243,5718.078,6837.594,1895.345,5483.745,11147.48,3619.365,17011.27,1238.199,3980.449,6714.679,323.7796,5025.699,4361.322,8011.9,2019.341,5085.171,6990.248,1625.285,1873.072,8433.086,10008.5,9501.71,6783.758,11275.72,7650.882,8862.068,5526.035,5715.747,748.7117,11685.42,8151.353,5152.519,5413.581,6373.541,8570.659,8177.545,4572.15,8727.512,7500.414,3223.638,1036.988,495.3633,5905.048,959.5936,7012.195,1651.441,9232.525,3516.866,5307.508,2920.741,1263.379,1787.092,5906.45,1826.928,16318.07,342.9475,13212.55,5760.095,185.8346,3544.626,5114.203,4883.128,6673.271,4484.335,4627.791,5379.635,2394.85,7015.669,8771.687,7056.67,7254.288,9638.419,8593.704,1341.216,7184.438,1453.666,11718.78,6720.636,460.4115,4408.013,4099.578,1891.859,3561.059,1438.425,7542.905,3646.355,9574.237,5610.276,6827.827,5483.192,10026.82,8875.39,4653.481,9311.193,3464.002,5121.267,2350.661,6794.753,8725.037,9393.496,1729.554,494.0174,1680.389,9603.494,2017.175,2150.279,9097.793,8525.089,8938.404,1948.1,4379.194,2092.273,8990.69,6980.086,9198.161,3963.592,6750.662,9744.353,7993.257,10559.89,8414.729,16581.42,4230.493,5025.222,8699.689,360.315,1157.104,7342.558,19147.14,5841.325,6049.916,8500.427,10182.22,10745.17,14493.51,1451.644,6765.292,8677.557,1583.091,10216.67,15393.27,5224.117,9700.545,2510.88,6595.667,4957.345,4941.625,4384.146,10868.94,15016.78,4934.224,8762.369,6942.233,5746.228,7149.931,1294.938,1230.756,1437.571,9188.42,3546.151,4586.426,5047.507,9545.471,5396.948,4729.025,16628.88,7127.528,1826.619,2501.886,7504.949,6469.0,2137.511,11057.87,5570.161,5240.294,6882.857,7495.812,9248.713,16142.24,15775.63,5616.074,9681.689,7947.208,8292.509
GEO,11056.94,2270.991,6482.799,2076.242,2114.942,13503.55,172.7219,13695.83,2338.601,450.9971,5257.359,3228.041,5729.316,5552.75,4646.189,1772.654,1807.371,10512.56,2158.821,1861.348,11925.78,13125.96,11846.24,10210.74,8008.632,4350.308,7649.788,4903.455,9019.536,3002.845,14405.11,5852.917,6296.369,5359.275,5927.325,12073.48,5943.646,7127.233,12270.71,11003.7,1236.581,2509.619,3049.704,3355.89,2792.791,10550.18,3607.722,12729.82,1779.611,2991.311,5456.281,4020.387,2407.009,3682.948,2455.585,14928.7,3373.349,11395.83,5809.985,3544.626,99.30022,5999.877,6881.139,10150.64,6665.278,6700.603,5538.267,1843.127,10456.12,12266.84,10242.32,10579.64,6707.747,12114.3,2349.836,10727.66,2129.311,8219.845,3262.36,3953.656,884.7406,933.6686,4824.93,1394.227,2665.359,11086.66,1342.876,7832.76,2626.773,4853.112,2442.178,6691.694,6783.199,1407.802,6043.036,1196.376,6731.37,2961.941,10246.65,5189.351,8104.226,2030.181,3095.215,2247.341,6658.638,4549.691,1397.834,6748.544,5057.287,12284.91,1929.842,6022.371,2689.987,5600.633,4814.342,7637.796,6276.352,10209.24,7010.559,6299.712,7086.136,7703.788,14236.52,5171.698,5657.91,12232.34,3201.787,3077.948,3975.624,16014.68,2387.557,2635.494,12041.47,13540.2,7799.033,11738.27,2139.727,10289.07,6605.104,4521.084,12849.97,17013.68,1934.24,7051.487,1644.856,5081.291,1908.024,3142.021,6646.914,7400.468,12796.22,6762.482,12273.09,4417.045,5994.871,10409.74,2279.033,2463.652,2688.965,7703.928,1181.078,4380.24,5832.45,6174.297,2065.46,1231.318,15651.36,10550.18,3009.319,1325.466,5434.569,4767.132,1465.133,13337.55,8980.505,2027.993,10329.31,10975.0,6103.088,14081.36,14075.3,2929.56,8840.102,6588.127,6777.844
GHA,7697.944,7786.48,2192.395,4453.75,6195.803,7560.425,5893.944,15717.05,5003.89,6312.819,3433.352,5058.144,320.5662,770.8592,9831.552,4737.992,5864.349,8454.91,4639.793,5931.631,9680.811,7863.444,5985.302,6560.418,12740.0,9731.732,4404.97,2095.878,8716.146,4666.303,8570.965,11831.63,418.1497,1318.796,2036.598,8289.123,5184.625,2748.258,9234.754,8974.556,4765.539,5145.16,5154.183,4818.582,5693.608,7663.525,3497.512,8717.954,4280.939,4411.222,2768.911,3896.073,6362.43,4330.117,6438.478,18625.86,4827.292,17271.99,1218.329,5114.203,5999.877,183.7014,1762.316,6799.328,2002.745,1833.365,1023.688,4350.801,6788.625,9889.691,5771.164,6406.691,12255.4,9542.43,4745.8,7932.68,5018.987,11957.73,8498.109,5346.226,6243.94,5551.559,6749.819,4685.238,4236.602,8405.263,4772.059,13830.76,8557.409,4191.484,8363.497,11534.11,12774.57,5710.296,11178.98,4848.538,1167.441,3328.206,6710.891,8854.731,4883.838,5929.572,4939.492,6105.744,12196.61,3242.511,5386.711,5897.49,8171.529,10741.29,4590.72,1161.303,3700.928,10518.48,10813.79,4986.486,2209.82,6723.639,6931.289,4344.325,11304.19,3655.263,17686.87,924.6487,423.4102,9459.426,5230.238,6122.599,9294.298,15695.67,6603.879,8137.3,8743.055,8720.128,13171.45,16407.94,5551.629,7277.838,12600.53,3800.417,7086.468,16439.81,5927.978,6755.555,6517.264,3471.478,5444.958,3749.322,2136.648,11564.1,17806.59,1476.466,9754.528,5077.803,976.6416,6086.804,5023.25,4728.491,6187.413,4903.733,4891.212,1828.932,189.9789,11024.74,7819.936,6911.159,18215.17,6765.163,3641.326,4901.426,4604.602,3694.008,5755.752,7378.729,8246.163,7898.01,6735.831,7357.734,11452.54,18191.38,18764.19,4979.631,4815.85,3918.271,4311.957
GIN,5940.813,8955.442,3804.649,4965.696,7575.714,6668.47,6817.399,17008.56,5247.866,7270.398,5195.579,4952.734,2039.141,1566.784,11195.22,5287.512,7196.694,6716.885,5045.362,6245.852,7919.192,6459.584,4984.344,4802.107,14332.9,11020.93,5911.77,3833.809,7177.375,4705.873,7523.978,12651.77,1372.991,3074.167,3758.281,6570.737,6938.107,1037.979,7482.792,7226.899,5723.709,5301.528,5106.668,6434.075,5701.095,5902.809,3577.289,7037.625,5374.635,5955.541,1982.387,3637.762,6499.112,5985.602,6562.284,18231.92,4691.556,18086.32,2963.486,4883.128,6881.139,1762.316,186.4984,5037.026,451.2583,261.6547,2783.938,5055.236,5033.526,8127.574,4072.846,4684.292,13522.05,7780.903,5039.763,6171.967,5341.388,13685.36,9794.44,4950.194,7340.141,6670.748,6100.611,5756.253,4537.205,6643.825,5859.634,14383.76,9507.1,5946.377,9323.316,13058.61,13518.34,6956.418,12602.22,5872.742,650.5386,3928.507,4950.548,10497.86,6334.415,6188.138,4899.179,6290.1,13467.84,2875.11,5911.364,7620.057,9850.899,8985.325,5120.725,914.3767,4239.206,11987.97,11519.16,6548.676,961.2619,4962.367,8665.624,6061.551,12953.59,5054.954,18596.06,1991.251,2141.314,7701.041,5118.922,6027.271,10593.3,16034.05,8006.944,9326.042,6996.715,7196.93,14551.15,18149.66,5795.103,5517.23,13324.89,3317.462,5969.866,14973.28,7284.613,8482.222,6914.966,5232.733,6801.833,5274.487,599.892,13230.11,19558.13,290.4326,7993.25,6804.627,2692.59,4375.095,5286.768,4979.018,6224.875,6445.992,5935.604,3367.045,1917.92,12530.11,8887.59,7975.176,17487.03,5015.991,4006.985,5607.668,6366.438,5445.486,6209.172,6523.969,6672.73,8898.31,4977.298,5607.906,12801.2,19019.91,19090.83,6529.393,6035.118,5589.382,5973.296
GLP,980.5495,12384.11,8708.249,8153.266,11769.94,5649.529,10191.98,16189.21,7820.853,10599.88,10232.33,6969.965,7070.81,6473.771,14674.01,8418.744,11343.41,1911.962,8011.183,8535.94,2887.689,3685.534,4696.415,395.1734,17675.81,14294.17,10525.09,8851.559,3500.679,7148.464,5590.415,13807.47,6403.874,8107.878,8759.916,1929.783,11955.88,4097.462,2510.917,2306.234,9448.312,7676.094,7161.309,11212.81,7571.351,899.6204,6724.711,2580.027,9411.979,10642.29,5143.503,6177.53,8291.427,10852.95,8297.955,13658.18,6794.139,14943.74,7990.759,6673.271,10150.64,6799.328,5037.026,15.86879,4851.88,4989.796,7820.303,8539.79,437.7768,3091.107,1603.696,1098.71,15751.23,2747.473,7802.128,1161.499,8025.469,18365.37,13388.0,6330.926,10954.63,10477.43,6147.544,9671.084,7541.677,1618.153,9780.624,13853.44,12208.91,10972.76,12105.81,16629.98,14009.49,10963.67,15881.37,9678.124,5653.518,7665.942,235.0054,15093.86,10806.52,8382.46,7079.813,8279.278,15743.64,5813.01,8764.718,12563.26,14615.72,3979.532,8279.996,5792.819,7760.63,15652.42,12831.86,11208.28,4862.941,170.7294,13622.03,11020.63,17230.43,9594.912,14939.96,6846.945,7170.995,2685.93,7032.384,7506.821,14010.15,13900.97,12194.14,12722.03,2082.449,3553.215,16613.34,16823.08,8124.775,540.5281,13862.56,5687.865,4612.223,10325.6,11469.71,13420.54,9126.562,10268.73,11056.23,9985.081,4747.196,17541.41,15458.45,5323.567,2960.83,11776.41,7709.154,1332.316,7880.396,7687.544,7914.361,11076.27,9762.526,8247.019,6952.604,16190.46,12069.94,11371.53,13043.1,597.7661,7367.411,8912.614,11402.22,10468.46,8807.217,5697.463,2997.893,11904.84,316.2554,824.875,15697.06,14716.99,14291.59,11182.3,10132.47,10486.1,10840.88
GMB,5785.502,8798.221,4132.186,4694.403,7505.942,6944.681,6613.235,17449.47,4918.574,7069.655,5410.742,4570.431,2242.023,1630.168,11086.87,5018.228,7113.083,6454.799,4750.451,5915.949,7711.701,6573.519,5253.954,4648.303,14309.68,10885.79,6280.636,4001.512,6801.282,4349.652,7750.698,12365.75,1656.351,3274.433,4035.773,6481.141,7180.19,756.4963,7335.628,6979.189,5544.879,4955.986,4730.976,6484.594,5326.76,5693.621,3253.409,6984.139,5239.987,5974.044,1566.859,3253.898,6136.516,6064.752,6197.083,18339.63,4308.25,17696.23,3221.036,4484.335,6665.278,2002.745,451.2583,4851.88,39.97394,208.5737,2998.348,4825.317,4889.483,7937.735,4028.372,4603.618,13354.63,7598.313,4723.128,5962.078,5025.204,13785.5,9672.611,4531.215,7177.531,6523.315,5656.037,5608.252,4231.457,6437.607,5714.729,14027.13,9281.385,6123.334,9101.979,13007.54,13206.97,6845.511,12506.39,5709.52,1022.661,3703.413,4786.251,10537.38,6717.876,5849.021,4527.305,5937.274,13302.68,2493.807,5626.781,7899.725,9921.616,8753.231,4850.305,943.7722,3990.619,11918.63,11217.95,6904.285,526.3593,4791.874,8933.755,6344.973,12981.92,5442.938,19000.97,2026.912,2337.686,7534.688,4733.77,5635.292,10465.47,16435.71,7942.06,9171.674,6863.44,7246.72,14415.3,18209.67,5458.083,5308.473,13011.4,2908.031,6193.187,14975.96,7209.03,8758.25,6592.956,5432.835,6731.832,5293.266,155.9527,13269.67,19454.48,663.9167,7811.975,6936.122,2969.103,4311.347,4960.448,4655.281,5849.758,6807.19,5777.053,3433.799,2133.147,12473.73,8700.323,7796.076,17605.95,4887.429,3727.573,5367.895,6582.851,5618.19,5906.056,6810.588,6307.115,8691.929,4821.552,5474.209,12672.29,19320.66,19124.57,6544.123,6454.668,5900.402,6289.903
GNB,5912.736,8805.014,3941.227,4758.288,7470.093,6874.063,6642.441,17241.67,5016.396,7097.385,5256.057,4702.21,2086.011,1522.471,11071.33,5081.247,7083.39,6621.812,4827.813,6014.616,7859.985,6584.788,5185.861,4773.833,14257.45,10882.96,6080.335,3862.406,7002.124,4464.001,7706.838,12441.42,1472.57,3122.303,3859.19,6582.537,7017.294,915.0828,7460.788,7141.5,5560.285,5063.851,4858.305,6394.782,5453.369,5841.303,3346.646,7070.844,5233.077,5897.434,1722.266,3386.208,6255.654,5962.674,6317.925,18369.56,4440.633,17836.95,3049.631,4627.791,6700.603,1833.365,261.6547,4989.796,208.5737,71.48875,2840.727,4866.675,5011.426,8079.595,4107.974,4699.403,13369.15,7737.262,4813.215,6110.211,5115.207,13679.96,9662.67,4690.278,7186.015,6523.817,5839.949,5608.272,4314.739,6584.697,5713.318,14144.45,9323.259,5983.022,9141.479,12966.7,13297.23,6828.529,12485.86,5717.202,816.7297,3740.868,4916.05,10454.94,6514.607,5953.28,4651.996,6050.111,13316.05,2623.781,5698.813,7724.712,9825.664,8910.872,4913.828,838.5174,4041.206,11885.38,11301.67,6707.218,700.1569,4924.088,8762.873,6168.116,12905.9,5238.613,18855.05,1933.882,2184.296,7667.414,4867.571,5774.096,10458.87,16290.37,7904.256,9177.269,6982.806,7288.304,14415.34,18131.12,5560.891,5455.697,13102.79,3059.106,6150.132,15044.32,7175.662,8584.726,6687.163,5283.52,6695.508,5215.833,364.4693,13189.06,19483.47,455.6304,7950.546,6813.749,2791.389,4399.608,5056.491,4749.584,5977.037,6608.759,5782.461,3333.147,1972.509,12434.92,8722.097,7813.213,17626.16,5003.186,3795.098,5415.008,6428.544,5479.053,5988.864,6734.194,6505.373,8723.467,4948.042,5592.626,12667.58,19253.32,19202.55,6469.653,6246.342,5715.004,6103.055
GNQ,8721.603,7088.998,1485.016,4325.311,5400.135,8210.386,5409.321,14894.97,5001.591,5789.451,2415.56,5256.86,756.3616,1496.806,8990.328,4563.464,5108.027,9450.729,4564.434,5830.222,10698.66,8751.14,6729.316,7583.942,11768.18,8931.328,3672.771,1092.101,9582.474,4809.93,9275.427,11235.13,1432.609,301.903,1140.769,9304.102,4182.98,3751.813,10258.1,9977.446,4313.776,5185.906,5313.557,3884.219,5788.214,8680.341,3729.642,9718.767,3761.429,3537.967,3500.415,4270.053,6345.407,3372.127,6425.352,18073.63,5058.926,16438.29,380.9314,5379.635,5538.267,1023.688,2783.938,7820.303,2998.348,2840.727,62.99527,4103.242,7812.309,10911.24,6783.638,7424.559,11429.26,10564.84,4731.647,8949.406,4967.766,10939.77,7712.511,5687.885,5633.172,4950.193,7163.272,4158.005,4260.175,9423.035,4228.208,13305.85,7971.257,3168.261,7776.384,10598.21,12190.48,5016.831,10292.88,4345.616,2188.031,3257.021,7733.948,7877.104,4185.92,5861.996,5109.211,6073.379,11369.24,3740.063,5185.608,4929.845,7178.231,11750.78,4439.803,2096.482,3626.436,9616.327,10306.21,4184.731,3137.764,7746.229,5947.822,3393.405,10315.7,3064.935,16862.4,1315.465,663.1803,10483.01,5421.13,6253.528,8494.999,15317.63,5785.408,7420.687,9765.5,9653.889,12282.21,15384.71,5514.547,8294.63,12031.61,4296.35,7855.695,17219.47,5153.73,5780.257,6335.813,2448.796,4682.892,2911.592,3123.194,10568.26,16783.17,2499.476,10777.15,4066.959,458.0368,7102.298,5007.75,4742.146,6237.767,4122.534,4371.757,1158.094,868.6987,10101.29,7182.503,6300.344,18048.69,7788.384,3684.999,4612.913,3587.981,2672.162,5578.317,8015.034,9137.71,7298.994,7759.33,8380.969,10598.92,17309.34,17852.54,4090.582,4315.271,3028.901,3425.603
GRC,9491.157,4058.47,5325.223,500.1241,3264.319,11711.41,1806.064,15337.68,1283.6,2262.985,4639.974,2089.225,4117.928,3808.318,6427.326,520.6937,2841.421,9224.1,790.14,1787.387,10695.59,11300.38,10036.02,8547.321,9787.01,6159.92,6987.75,3777.419,8103.304,1662.651,12573.26,7623.437,4595.084,3998.637,4781.862,10466.42,5890.844,5287.326,10851.58,9760.994,915.6595,1535.797,1990.582,3516.045,2135.535,9059.889,1833.582,11102.94,1123.226,2929.132,3638.209,2372.903,2384.76,3560.068,2465.045,16727.38,2098.726,13168.41,4436.114,2394.85,1843.127,4350.801,5055.236,8539.79,4825.317,4866.675,4103.242,136.4572,8800.415,11026.25,8458.296,8844.629,8550.194,10807.68,1079.422,9269.705,1123.943,9828.909,5013.934,2855.222,2472.031,1937.829,4166.699,1200.514,1050.411,9679.559,1298.833,9517.985,4457.117,4574.795,4276.769,8458.608,8528.293,2436.665,7842.732,1154.756,4951.708,1126.74,8605.586,6603.518,7502.455,1860.701,1904.941,2109.292,8500.75,2775.634,1084.991,6799.875,6282.459,11294.58,485.2823,4218.957,850.6025,7354.536,6529.9,7179.163,4433.422,8575.727,7374.116,5878.926,8747.895,6776.633,16076.11,3462.781,4064.022,10879.78,2162.912,2606.405,5766.934,17523.31,3671.323,4431.495,10543.07,11781.63,9638.198,13573.55,1600.171,8755.488,8342.279,2853.773,11016.11,17664.11,2975.809,7344.226,2233.583,4492.087,2634.335,2643.909,4804.474,9063.136,14634.19,4952.501,10993.15,4570.427,4554.061,8648.479,1249.986,1176.784,2408.377,7201.8,1240.677,3003.763,4202.912,7930.385,3899.847,3022.104,17420.02,8877.449,1200.805,560.7139,5246.231,4289.222,1482.129,11556.45,7929.328,3871.029,8681.436,9352.117,7929.799,15921.68,15887.46,3221.367,8024.627,5969.633,6261.165
GRD,911.348,12707.12,8613.741,8432.149,11998.1,5212.585,10489.04,15910.92,8139.028,10906.77,10209.32,7305.682,7072.499,6519.53,15027.35,8707.263,11572.97,2188.659,8304.786,8885.326,2967.594,3257.316,4289.566,257.0809,18106.84,14658.78,10342.97,8866.52,3901.79,7460.858,5159.283,14245.04,6383.591,8105.778,8703.56,1684.285,11894.17,4145.196,2450.079,2510.682,9701.091,8004.558,7499.045,11327.1,7928.172,1121.878,6973.046,2303.375,9630.065,10774.21,5323.077,6455.562,8664.536,10939.79,8674.014,13561.24,7120.287,15130.58,7957.624,7015.669,10456.12,6788.625,5033.526,437.7768,4889.483,5011.426,7812.309,8800.415,6.986238,3127.97,1303.629,707.9617,16186.26,2772.294,8106.601,1346.694,8340.006,18606.86,13709.77,6688.369,11240.25,10736.58,6560.435,9906.97,7822.319,1746.599,10017.4,14260.26,12583.76,10979.12,12474.31,17016.43,14442.14,11206.34,16274.18,9926.005,5628.195,7885.658,231.7669,15288.07,10596.12,8735.007,7407.848,8641.784,16177.84,6046.397,9080.658,12450.55,14758.22,4083.905,8563.639,5833.152,8002.666,16006.31,13264.74,11026.84,4951.932,290.611,13506.93,10927.06,17539.7,9412.38,14808.12,6908.037,7174.836,2672.76,7375.779,7882.949,14358.11,13595.58,12428.43,13052.71,1974.435,3177.656,17049.14,16868.15,8464.663,851.9207,14296.82,5960.026,4176.684,10193.75,11695.55,13298.2,9489.634,10257.73,11267.34,10106.53,4796.811,17854.95,15471.15,5314.308,2980.413,11824.51,7669.006,993.1188,8198.351,7993.489,8286.773,10890.53,10009.35,8315.183,6950.174,16557.0,12409.43,11683.39,12915.88,161.2713,7614.819,9195.579,11371.02,10478.95,9141.608,5262.11,3410.385,12255.43,137.3306,590.9896,16109.91,14630.38,14240.76,11325.9,9880.43,10372.62,10714.85
GTM,2220.068,14157.62,11735.94,10563.5,14250.57,6446.824,12364.26,13518.06,10009.64,12671.8,13321.69,9095.274,10161.86,9551.424,15766.3,10758.82,13842.56,1802.478,10345.24,10426.04,341.2026,4247.32,6390.672,3340.769,16477.33,15340.65,13333.24,11939.23,3398.818,9421.338,5756.752,13351.5,9492.0,11198.96,11830.45,2025.943,15022.12,7181.721,871.4641,1271.713,11929.34,9801.983,9256.591,14149.43,9474.678,2251.793,9352.853,2118.501,12056.51,13545.14,8046.437,8700.88,9969.961,13854.48,9943.465,10628.42,9001.048,12076.91,11075.34,8771.687,12266.84,9889.691,8127.574,3091.107,7937.735,8079.595,10911.24,11026.25,3127.97,124.1154,4317.293,3640.024,15124.21,359.2673,10082.48,1986.791,10225.22,17921.96,15042.3,8337.247,13149.46,12867.65,7519.979,12224.75,9976.035,1511.007,12324.93,12332.35,13465.81,14061.05,13452.27,16655.87,13029.69,13416.07,16127.41,12172.57,8739.451,10369.36,3183.344,17410.97,13502.42,10256.73,9252.489,10068.25,15158.87,8537.996,10904.08,15544.66,17295.18,1063.046,10656.45,8875.285,10370.25,16460.94,12862.79,14006.97,7915.326,3167.611,16587.34,14045.54,17641.12,12415.74,11944.29,9912.047,10261.91,536.598,9093.943,9225.138,15300.79,11517.5,14612.59,14385.09,1356.189,3325.267,15279.11,13750.24,10128.57,2634.022,12972.22,8265.876,5691.879,7403.952,13980.62,16369.22,10835.78,13359.8,13660.18,12926.81,7828.413,17658.27,12369.84,8413.455,181.1133,14829.36,10790.07,3979.619,10066.6,9965.944,9634.745,13862.03,12258.07,11297.85,10043.69,16651.5,13727.67,13340.77,10068.33,3178.478,9970.861,11256.61,14489.6,13555.89,10803.2,6600.935,3318.143,13471.49,3165.425,2599.399,15680.77,11666.12,11214.54,14038.27,12656.22,13477.19,13803.78
GUF,2128.791,12506.79,7436.134,8166.574,11468.91,4454.672,10240.65,15999.24,8038.661,10687.32,9125.189,7306.904,6074.497,5627.22,14882.8,8470.997,11058.56,3486.202,8099.242,8906.973,4200.641,2954.204,3227.929,1210.772,18245.29,14589.93,9068.059,7866.885,5059.639,7355.826,4693.423,14911.06,5354.904,7084.051,7580.703,2521.491,10736.52,3345.594,3544.878,3811.488,9308.743,7952.725,7503.667,10501.83,8012.111,2424.077,6640.14,2965.137,9124.806,10002.01,4829.657,6247.964,8815.137,10058.42,8840.942,14328.92,7084.598,16389.56,6881.327,7056.67,10242.32,5771.164,4072.846,1603.696,4028.372,4107.974,6783.638,8458.296,1303.629,4317.293,113.4631,677.3006,16667.6,3958.103,7950.044,2649.387,8218.626,17713.01,13472.2,6812.327,10928.58,10341.16,7024.682,9452.563,7580.47,3031.237,9563.282,15342.09,12644.92,9936.827,12502.67,16915.54,15310.55,10743.35,16284.22,9511.352,4605.484,7429.439,1386.257,14562.86,9304.56,8776.078,7371.548,8735.872,16638.69,5695.263,8945.445,11228.28,13923.5,5322.755,8312.512,4946.427,7617.217,15809.19,13811.95,9750.858,4217.789,1440.915,12276.42,9735.214,17010.18,8139.345,15437.59,6041.843,6179.343,3819.135,7410.357,8070.641,14216.28,13695.67,11907.8,12875.83,3033.521,3327.954,17735.78,17827.65,8452.099,2123.381,15140.27,5749.566,3408.535,10948.23,11166.39,12061.94,9565.329,9193.348,10702.79,9320.881,3968.89,17296.85,16435.28,4332.697,4154.77,10848.72,6584.168,337.7052,8095.382,7846.145,8443.161,9612.044,9589.106,7436.439,5946.138,16383.98,12292.23,11464.32,13622.35,1194.596,7258.877,8925.284,10262.19,9450.063,9085.917,4453.431,4535.412,12196.13,1342.217,1727.821,16291.27,15389.49,15101.75,10572.48,8577.308,9160.511,9487.368
GUY,1458.406,12850.2,8109.865,8516.926,11948.63,4611.63,10593.76,15767.02,8311.139,11029.5,9783.417,7525.764,6704.985,6221.843,15218.65,8809.559,11530.45,2883.798,8421.608,9125.049,3525.394,2813.949,3597.721,722.5775,18524.67,14887.17,9738.599,8501.68,4597.552,7626.482,4671.983,14808.48,5992.671,7723.608,8245.497,1886.479,11409.26,3891.015,2873.373,3169.953,9721.285,8201.362,7722.085,11088.14,8194.224,1813.952,7012.195,2388.577,9584.535,10568.49,5259.788,6559.739,8968.046,10661.97,8985.646,13779.62,7320.075,15713.13,7534.909,7254.288,10579.64,6406.691,4684.292,1098.71,4603.618,4699.403,7424.559,8844.629,707.9617,3640.024,677.3006,174.3905,16695.66,3280.822,8248.672,2019.029,8502.132,18364.3,13838.79,6966.774,11313.54,10759.87,7001.517,9892.395,7916.695,2375.058,10003.49,14952.15,12863.86,10586.29,12737.05,17262.7,15077.83,11192.6,16564.29,9934.48,5239.27,7860.42,863.7466,15131.66,9966.025,8983.841,7609.152,8916.958,16678.59,6069.005,9239.453,11905.56,14524.38,4647.312,8657.045,5536.217,8018.361,16180.27,13774.63,10420.71,4744.658,928.2744,12953.33,10411.21,17540.31,8810.908,14950.9,6628.87,6809.335,3143.363,7613.425,8200.44,14544.71,13434.22,12386.11,13210.75,2364.198,2962.534,17651.98,17232.32,8684.475,1559.845,14923.76,6058.87,3563.84,10391.03,11644.75,12738.54,9760.068,9847.14,11193.37,9890.023,4531.024,17844.56,15825.28,4952.392,3477.809,11482.29,7239.396,339.601,8369.426,8139.833,8591.087,10280.97,10015.0,8032.32,6578.118,16753.36,12595.69,11810.4,13093.37,566.5588,7644.971,9281.737,10926.66,10095.45,9342.695,4644.076,4096.591,12471.42,790.9217,1053.762,16483.22,14849.52,14521.33,11134.1,9219.65,9837.598,10164.63
HKG,16131.13,4566.617,11504.13,8747.532,6059.646,18478.89,6748.725,7377.491,8739.125,6291.297,9628.061,9405.117,11938.6,12045.57,2439.355,8427.25,6397.593,14619.86,8758.084,7819.103,14978.07,19347.54,18059.72,16039.24,1931.189,2527.391,10865.83,10399.86,12568.15,9409.006,18697.32,1976.249,12640.1,11148.41,11112.9,16876.18,8601.202,13833.11,15930.78,14673.48,7810.556,8794.616,9209.702,7590.873,8679.169,15476.41,10272.68,17224.25,8148.943,7891.388,12136.6,10551.06,7864.644,8132.271,7835.616,8313.738,9639.476,5024.101,11515.34,9638.419,6707.747,12255.4,13522.05,15751.23,13354.63,13369.15,11429.26,8550.194,16186.26,15124.21,16667.6,16695.66,12.42926,15363.83,8863.981,15436.52,8577.637,3262.165,3763.475,9862.015,6183.557,6851.467,9696.816,7765.8,9289.38,15399.92,7662.547,2891.225,4140.284,8767.659,4304.952,1541.641,2095.843,6590.399,1293.925,7652.198,13243.58,9660.212,15960.79,4053.215,10903.72,7939.232,9357.552,7958.821,60.77057,11190.01,7881.413,8572.626,4822.231,14147.54,8593.604,12621.41,9397.669,1980.921,2925.895,10296.89,12983.43,15897.81,7757.562,9638.258,2518.368,11630.23,7530.199,11623.96,11841.49,15605.45,9290.671,8599.981,2963.798,9631.967,5655.347,4196.246,16253.74,18392.68,1114.391,5043.271,8283.614,15503.13,2165.744,11035.67,19136.79,11370.91,6329.054,7976.797,7145.355,9489.86,6813.409,8526.719,13346.78,2587.967,6117.617,13358.3,15294.06,7751.05,11799.66,16695.75,8685.43,8958.31,8233.46,10446.08,7587.774,10426.97,12066.12,1727.328,4656.284,5558.581,9058.489,16341.7,9705.592,8025.906,8765.8,9134.574,7687.269,18339.63,12969.58,4682.091,16054.43,16375.76,868.035,7388.013,7453.99,7343.947,11876.95,10253.06,10082.02
